year,state,district,crop,season,soil_type,irrigation,seed_variety,area,rainfall,temperature,fertilizer,pesticide,production,yield
2018,Odisha,Nayagarh,Turmeric,Rabi,Mixed Red & Yellow,Tubewell,Local,4.88,183.0,22.945,2342136.925,4996.15,15482.5,6303.0
2018,Odisha,Nayagarh,Wheat,Kharif,Mixed Red & Yellow,Tubewell,Hybrid,3.47,1224.0,22.945,2342136.925,4996.15,15482.5,4374.0
2018,Odisha,Nayagarh,Wheat,Rabi,Mixed Red & Yellow,Canal,Hybrid,1.29,88.0,22.945,2342136.925,4996.15,15482.5,2838.0
2018,Odisha,Nayagarh,Wheat,Zaid,Lateritic,Canal,Hybrid,4.04,102.0,22.945,2342136.925,4996.15,15482.5,2886.0
2018,Odisha,Nuapada,Cotton,Kharif,Red Soil,Lift,Local,1.54,1343.0,22.945,2342136.925,4996.15,15482.5,2211.0
2018,Odisha,Nuapada,Cotton,Rabi,Black Soil,Lift,Local,0.95,212.0,22.945,2342136.925,4996.15,15482.5,1295.0
2018,Odisha,Nuapada,Groundnut,Kharif,Black Soil,Lift,Hybrid,4.02,826.0,22.945,2342136.925,4996.15,15482.5,2288.0
2018,Odisha,Nuapada,Groundnut,Rabi,Red Soil,Lift,Hybrid,1.52,78.0,22.945,2342136.925,4996.15,15482.5,2310.0
2018,Odisha,Nuapada,Groundnut,Zaid,Black Soil,Lift,Hybrid,4.43,161.0,22.945,2342136.925,4996.15,15482.5,1695.0
2018,Odisha,Nuapada,Maize,Kharif,Black Soil,Lift,Local,0.65,965.0,22.945,2342136.925,4996.15,15482.5,4081.0
2018,Odisha,Nuapada,Maize,Rabi,Red Soil,Lift,Local,3.07,138.0,22.945,2342136.925,4996.15,15482.5,3284.0
2018,Odisha,Nuapada,Maize,Zaid,Black Soil,Lift,Local,4.97,117.0,22.945,2342136.925,4996.15,15482.5,3265.0
2018,Odisha,Nuapada,Mung,Kharif,Red Soil,Lift,Hybrid,1.32,1323.0,22.945,2342136.925,4996.15,15482.5,1567.0
2018,Odisha,Nuapada,Mung,Rabi,Black Soil,Lift,Local,1.5,237.0,22.945,2342136.925,4996.15,15482.5,1026.0
2018,Odisha,Nuapada,Mung,Zaid,Red Soil,Lift,Local,4.37,254.0,22.945,2342136.925,4996.15,15482.5,1209.0
2018,Odisha,Nuapada,Rice,Kharif,Black Soil,Lift,Hybrid,1.98,948.0,22.945,2342136.925,4996.15,15482.5,3440.0
2018,Odisha,Nuapada,Rice,Zaid,Red Soil,Tubewell,Local,0.72,96.0,22.945,2342136.925,4996.15,15482.5,2273.0
2018,Odisha,Nuapada,Sugarcane,Kharif,Black Soil,Tubewell,Hybrid,1.18,1424.0,22.945,2342136.925,4996.15,15482.5,119636.0
2018,Odisha,Nuapada,Sugarcane,Rabi,Red Soil,Lift,Local,0.72,152.0,22.945,2342136.925,4996.15,15482.5,93797.0
2018,Odisha,Nuapada,Turmeric,Kharif,Black Soil,Lift,Local,4.87,1279.0,22.945,2342136.925,4996.15,15482.5,5366.0
2018,Odisha,Nuapada,Turmeric,Rabi,Red Soil,Tubewell,Local,4.72,114.0,22.945,2342136.925,4996.15,15482.5,5100.0
2018,Odisha,Nuapada,Wheat,Kharif,Red Soil,Tubewell,Hybrid,3.85,1326.0,22.945,2342136.925,4996.15,15482.5,3047.0
2018,Odisha,Nuapada,Wheat,Rabi,Red Soil,Tubewell,Local,1.65,174.0,22.945,2342136.925,4996.15,15482.5,3852.0
2018,Odisha,Nuapada,Wheat,Zaid,Red Soil,Tubewell,Local,0.93,245.0,22.945,2342136.925,4996.15,15482.5,4028.0
2018,Odisha,Puri,Cotton,Kharif,Saline,Canal,Hybrid,0.56,1297.0,22.945,2342136.925,4996.15,15482.5,1608.0
2018,Odisha,Puri,Cotton,Rabi,Saline,Drip,Local,3.16,76.0,22.945,2342136.925,4996.15,15482.5,1269.0
2018,Odisha,Puri,Groundnut,Kharif,Alluvial,Canal,Hybrid,2.22,915.0,22.945,2342136.925,4996.15,15482.5,2534.0
2018,Odisha,Puri,Groundnut,Rabi,Alluvial,Tubewell,Local,1.26,271.0,22.945,2342136.925,4996.15,15482.5,2209.0
2018,Odisha,Puri,Groundnut,Zaid,Coastal Sandy,Drip,Hybrid,2.85,237.0,22.945,2342136.925,4996.15,15482.5,1822.0
2018,Odisha,Puri,Maize,Kharif,Saline,Canal,Hybrid,1.52,943.0,22.945,2342136.925,4996.15,15482.5,4289.0
2018,Odisha,Puri,Maize,Rabi,Coastal Sandy,Drip,HYV,3.83,88.0,22.945,2342136.925,4996.15,15482.5,5399.0
2018,Odisha,Puri,Maize,Zaid,Saline,Drip,HYV,3.53,52.0,22.945,2342136.925,4996.15,15482.5,3260.0
2018,Odisha,Puri,Mung,Kharif,Saline,Tubewell,Local,4.41,1242.0,22.945,2342136.925,4996.15,15482.5,1146.0
2018,Odisha,Puri,Mung,Rabi,Alluvial,Drip,Hybrid,0.97,265.0,22.945,2342136.925,4996.15,15482.5,1373.0
2018,Odisha,Puri,Mung,Zaid,Coastal Sandy,Tubewell,Hybrid,2.79,264.0,22.945,2342136.925,4996.15,15482.5,1229.0
2018,Odisha,Puri,Rice,Kharif,Coastal Sandy,Tubewell,HYV,4.65,868.0,22.945,2342136.925,4996.15,15482.5,3881.0
2018,Odisha,Puri,Rice,Rabi,Alluvial,Drip,Hybrid,2.66,298.0,22.945,2342136.925,4996.15,15482.5,2593.0
2018,Odisha,Puri,Rice,Zaid,Saline,Tubewell,Local,3.41,99.0,22.945,2342136.925,4996.15,15482.5,2437.0
2018,Odisha,Puri,Sugarcane,Kharif,Alluvial,Canal,Hybrid,2.84,1191.0,22.945,2342136.925,4996.15,15482.5,84652.0
2018,Odisha,Puri,Sugarcane,Rabi,Saline,Tubewell,HYV,4.27,75.0,22.945,2342136.925,4996.15,15482.5,97860.0
2018,Odisha,Puri,Turmeric,Kharif,Coastal Sandy,Tubewell,Hybrid,4.85,1394.0,22.945,2342136.925,4996.15,15482.5,5535.0
2018,Odisha,Puri,Turmeric,Rabi,Coastal Sandy,Canal,HYV,3.73,215.0,22.945,2342136.925,4996.15,15482.5,4329.0
2018,Odisha,Puri,Wheat,Kharif,Coastal Sandy,Canal,Hybrid,0.96,1282.0,22.945,2342136.925,4996.15,15482.5,3816.0
2018,Odisha,Puri,Wheat,Rabi,Coastal Sandy,Tubewell,Hybrid,4.2,206.0,22.945,2342136.925,4996.15,15482.5,3450.0
2018,Odisha,Puri,Wheat,Zaid,Coastal Sandy,Drip,Local,4.46,234.0,22.945,2342136.925,4996.15,15482.5,3480.0
2018,Odisha,Rayagada,Cotton,Kharif,Lateritic,Lift,Local,3.72,1206.0,22.945,2342136.925,4996.15,15482.5,1266.0
2018,Odisha,Rayagada,Cotton,Rabi,Lateritic,Lift,Local,4.3,274.0,22.945,2342136.925,4996.15,15482.5,1171.0
2018,Odisha,Rayagada,Groundnut,Kharif,Lateritic,None,Local,0.96,1454.0,22.945,2342136.925,4996.15,15482.5,2516.0
2018,Odisha,Rayagada,Groundnut,Rabi,Lateritic,None,Local,2.74,147.0,22.945,2342136.925,4996.15,15482.5,2129.0
2018,Odisha,Rayagada,Groundnut,Zaid,Red Soil,None,Local,2.68,162.0,22.945,2342136.925,4996.15,15482.5,2439.0
2018,Odisha,Rayagada,Maize,Kharif,Lateritic,None,Local,4.64,1267.0,22.945,2342136.925,4996.15,15482.5,4718.0
2018,Odisha,Rayagada,Maize,Rabi,Red Soil,Lift,Local,2.05,113.0,22.945,2342136.925,4996.15,15482.5,4882.0
2018,Odisha,Rayagada,Maize,Zaid,Lateritic,None,Local,1.96,212.0,22.945,2342136.925,4996.15,15482.5,2899.0
2018,Odisha,Rayagada,Mung,Kharif,Lateritic,None,Local,1.95,1395.0,22.945,2342136.925,4996.15,15482.5,805.0
2018,Odisha,Rayagada,Mung,Rabi,Lateritic,None,Local,2.92,228.0,22.945,2342136.925,4996.15,15482.5,1105.0
2018,Odisha,Rayagada,Mung,Zaid,Red Soil,None,Local,0.91,274.0,22.945,2342136.925,4996.15,15482.5,782.0
2018,Odisha,Rayagada,Rice,Kharif,Red Soil,Lift,Local,4.39,1208.0,22.945,2342136.925,4996.15,15482.5,2474.0
2018,Odisha,Rayagada,Rice,Zaid,Red Soil,None,Local,3.05,292.0,22.945,2342136.925,4996.15,15482.5,2463.0
2018,Odisha,Rayagada,Sugarcane,Kharif,Red Soil,Lift,Local,5.0,841.0,22.945,2342136.925,4996.15,15482.5,92120.0
2018,Odisha,Rayagada,Sugarcane,Rabi,Red Soil,None,Local,4.97,107.0,22.945,2342136.925,4996.15,15482.5,79463.0
2018,Odisha,Rayagada,Turmeric,Kharif,Red Soil,Lift,Local,2.48,948.0,22.945,2342136.925,4996.15,15482.5,4986.0
2018,Odisha,Rayagada,Turmeric,Rabi,Lateritic,None,Local,4.84,173.0,22.945,2342136.925,4996.15,15482.5,4207.0
2018,Odisha,Rayagada,Wheat,Kharif,Lateritic,None,Local,3.01,1463.0,22.945,2342136.925,4996.15,15482.5,3540.0
2018,Odisha,Rayagada,Wheat,Rabi,Red Soil,None,Local,4.01,177.0,22.945,2342136.925,4996.15,15482.5,2780.0
2018,Odisha,Rayagada,Wheat,Zaid,Lateritic,None,Local,3.27,264.0,22.945,2342136.925,4996.15,15482.5,3279.0
2018,Odisha,Sambalpur,Cotton,Kharif,Lateritic,Canal,Hybrid,0.79,965.0,22.945,2342136.925,4996.15,15482.5,1607.0
2018,Odisha,Sambalpur,Cotton,Rabi,Mixed Red & Yellow,Canal,Local,3.98,263.0,22.945,2342136.925,4996.15,15482.5,2064.0
2018,Odisha,Sambalpur,Groundnut,Kharif,Mixed Red & Yellow,Tubewell,Hybrid,2.64,865.0,22.945,2342136.925,4996.15,15482.5,2659.0
2018,Odisha,Sambalpur,Groundnut,Rabi,Mixed Red & Yellow,Canal,Hybrid,1.74,279.0,22.945,2342136.925,4996.15,15482.5,2749.0
2018,Odisha,Sambalpur,Groundnut,Zaid,Mixed Red & Yellow,Canal,Hybrid,3.67,151.0,22.945,2342136.925,4996.15,15482.5,1875.0
2018,Odisha,Sambalpur,Maize,Kharif,Lateritic,Tubewell,Local,2.11,937.0,22.945,2342136.925,4996.15,15482.5,5118.0
2018,Odisha,Sambalpur,Maize,Rabi,Lateritic,Canal,Local,3.11,284.0,22.945,2342136.925,4996.15,15482.5,3955.0
2018,Odisha,Sambalpur,Maize,Zaid,Mixed Red & Yellow,Canal,Local,1.91,204.0,22.945,2342136.925,4996.15,15482.5,4259.0
2018,Odisha,Sambalpur,Mung,Kharif,Mixed Red & Yellow,Tubewell,Hybrid,2.92,1138.0,22.945,2342136.925,4996.15,15482.5,929.0
2018,Odisha,Sambalpur,Mung,Rabi,Mixed Red & Yellow,Canal,Local,3.95,200.0,22.945,2342136.925,4996.15,15482.5,878.0
2018,Odisha,Sambalpur,Mung,Zaid,Lateritic,Tubewell,Local,0.74,200.0,22.945,2342136.925,4996.15,15482.5,1420.0
2018,Odisha,Sambalpur,Rice,Kharif,Lateritic,Tubewell,Hybrid,2.98,1222.0,22.945,2342136.925,4996.15,15482.5,3086.0
2018,Odisha,Sambalpur,Rice,Rabi,Lateritic,Tubewell,Local,3.09,149.0,22.945,2342136.925,4996.15,15482.5,3642.0
2018,Odisha,Sambalpur,Rice,Zaid,Lateritic,Canal,Local,2.44,286.0,22.945,2342136.925,4996.15,15482.5,3309.0
2018,Odisha,Sambalpur,Sugarcane,Kharif,Mixed Red & Yellow,Tubewell,Hybrid,4.68,1139.0,22.945,2342136.925,4996.15,15482.5,114607.0
2018,Odisha,Sambalpur,Sugarcane,Rabi,Lateritic,Tubewell,Hybrid,3.08,149.0,22.945,2342136.925,4996.15,15482.5,93301.0
2018,Odisha,Sambalpur,Turmeric,Kharif,Lateritic,Canal,Hybrid,2.63,987.0,22.945,2342136.925,4996.15,15482.5,4858.0
2018,Odisha,Sambalpur,Turmeric,Rabi,Mixed Red & Yellow,Tubewell,Hybrid,1.3,114.0,22.945,2342136.925,4996.15,15482.5,4503.0
2018,Odisha,Sambalpur,Wheat,Kharif,Mixed Red & Yellow,Canal,Local,3.66,1029.0,22.945,2342136.925,4996.15,15482.5,4800.0
2018,Odisha,Sambalpur,Wheat,Rabi,Lateritic,Canal,Hybrid,4.26,162.0,22.945,2342136.925,4996.15,15482.5,3994.0
2018,Odisha,Sambalpur,Wheat,Zaid,Lateritic,Tubewell,Hybrid,4.79,193.0,22.945,2342136.925,4996.15,15482.5,2221.0
2018,Odisha,Sonepur,Cotton,Kharif,Red Soil,Canal,Hybrid,3.39,938.0,22.945,2342136.925,4996.15,15482.5,1458.0
2018,Odisha,Sonepur,Cotton,Rabi,Red Soil,Tubewell,Local,4.75,161.0,22.945,2342136.925,4996.15,15482.5,1484.0
2018,Odisha,Sonepur,Groundnut,Kharif,Red Soil,Tubewell,Local,0.98,1404.0,22.945,2342136.925,4996.15,15482.5,2183.0
2018,Odisha,Sonepur,Groundnut,Rabi,Black Soil,Tubewell,Hybrid,2.74,206.0,22.945,2342136.925,4996.15,15482.5,2412.0
2018,Odisha,Sonepur,Groundnut,Zaid,Red Soil,Canal,Hybrid,2.97,164.0,22.945,2342136.925,4996.15,15482.5,2087.0
2018,Odisha,Sonepur,Maize,Kharif,Black Soil,Tubewell,Hybrid,0.77,972.0,22.945,2342136.925,4996.15,15482.5,5158.0
2018,Odisha,Sonepur,Maize,Rabi,Black Soil,Canal,Hybrid,1.97,254.0,22.945,2342136.925,4996.15,15482.5,3108.0
2018,Odisha,Sonepur,Maize,Zaid,Red Soil,Tubewell,Hybrid,4.8,208.0,22.945,2342136.925,4996.15,15482.5,3535.0
2018,Odisha,Sonepur,Mung,Kharif,Black Soil,Tubewell,Hybrid,1.61,1302.0,22.945,2342136.925,4996.15,15482.5,903.0
2018,Odisha,Sonepur,Mung,Rabi,Red Soil,Canal,Hybrid,2.11,285.0,22.945,2342136.925,4996.15,15482.5,863.0
2018,Odisha,Sonepur,Mung,Zaid,Red Soil,Tubewell,Hybrid,0.91,283.0,22.945,2342136.925,4996.15,15482.5,1266.0
2018,Odisha,Sonepur,Rice,Kharif,Red Soil,Tubewell,Hybrid,1.67,1159.0,22.945,2342136.925,4996.15,15482.5,3028.0
2018,Odisha,Sonepur,Rice,Zaid,Black Soil,Canal,Local,3.88,55.0,22.945,2342136.925,4996.15,15482.5,2895.0
2018,Odisha,Sonepur,Sugarcane,Kharif,Red Soil,Tubewell,Hybrid,0.61,1374.0,22.945,2342136.925,4996.15,15482.5,79710.0
2018,Odisha,Sonepur,Sugarcane,Rabi,Black Soil,Canal,Hybrid,2.74,123.0,22.945,2342136.925,4996.15,15482.5,71431.0
2018,Odisha,Sonepur,Turmeric,Kharif,Black Soil,Canal,Local,4.76,1401.0,22.945,2342136.925,4996.15,15482.5,4145.0
2018,Odisha,Sonepur,Turmeric,Rabi,Red Soil,Canal,Local,1.91,57.0,22.945,2342136.925,4996.15,15482.5,5618.0
2018,Odisha,Sonepur,Wheat,Kharif,Red Soil,Canal,Local,1.48,1499.0,22.945,2342136.925,4996.15,15482.5,3671.0
2018,Odisha,Sonepur,Wheat,Rabi,Black Soil,Canal,Hybrid,1.3,266.0,22.945,2342136.925,4996.15,15482.5,4331.0
2018,Odisha,Sonepur,Wheat,Zaid,Red Soil,Canal,Hybrid,0.64,187.0,22.945,2342136.925,4996.15,15482.5,3329.0
2018,Odisha,Sundargarh,Cotton,Kharif,Lateritic,Tubewell,Local,1.79,1067.0,22.945,2342136.925,4996.15,15482.5,1825.0
2018,Odisha,Sundargarh,Cotton,Rabi,Lateritic,Lift,Local,4.2,293.0,22.945,2342136.925,4996.15,15482.5,1692.0
2018,Odisha,Sundargarh,Groundnut,Autumn,Lateritic,Tubewell,Local,10974.0,1635.9,23.55,1779982.8,3840.9,11237.0,1.1135
2018,Odisha,Sundargarh,Groundnut,Kharif,Lateritic,Lift,Local,4.73,1079.0,22.945,2342136.925,4996.15,15482.5,2447.0
2018,Odisha,Sundargarh,Groundnut,Rabi,Mixed Red & Yellow,Tubewell,Hybrid,4.21,265.0,22.945,2342136.925,4996.15,15482.5,2412.0
2018,Odisha,Sundargarh,Groundnut,Summer,Lateritic,Lift,Hybrid,14924.0,1635.9,28.16,2420672.8,5223.4,21685.0,1.6984
2018,Odisha,Sundargarh,Groundnut,Winter,Lateritic,Lift,Hybrid,1977.0,1635.9,22.01,320669.4,691.95,2669.0,1.4975
2018,Odisha,Sundargarh,Groundnut,Zaid,Lateritic,Tubewell,Local,3.2,151.0,22.945,2342136.925,4996.15,15482.5,2062.0
2018,Odisha,Sundargarh,Horse-Gram,Summer,Lateritic,Lift,Local,38.0,1635.9,28.16,6163.6,13.3,14.0,0.35
2018,Odisha,Sundargarh,Horse-Gram,Winter,Lateritic,Tubewell,Hybrid,23569.0,1635.9,22.01,3822891.8,8249.15,8680.0,0.379310345
2018,Odisha,Sundargarh,Jute,Autumn,Mixed Red & Yellow,Lift,Local,200.0,1635.9,23.55,32440.0,70.0,313.0,1.54
2018,Odisha,Sundargarh,Maize,Autumn,Lateritic,Lift,Hybrid,49126.0,1635.9,23.55,7968237.2,17194.1,113342.0,1.665652174
2018,Odisha,Sundargarh,Maize,Kharif,Mixed Red & Yellow,Tubewell,Local,4.77,1127.0,22.945,2342136.925,4996.15,15482.5,5090.0
2018,Odisha,Sundargarh,Maize,Rabi,Mixed Red & Yellow,Lift,Hybrid,1.43,53.0,22.945,2342136.925,4996.15,15482.5,3595.0
2018,Odisha,Sundargarh,Maize,Summer,Mixed Red & Yellow,Lift,Hybrid,2855.0,1635.9,28.16,463081.0,999.25,7452.0,2.334615385
2018,Odisha,Sundargarh,Maize,Winter,Mixed Red & Yellow,Tubewell,Local,67.0,1635.9,22.01,10867.4,23.45,164.0,2.231
2018,Odisha,Sundargarh,Maize,Zaid,Mixed Red & Yellow,Tubewell,Hybrid,4.55,124.0,22.945,2342136.925,4996.15,15482.5,2123.0
2018,Odisha,Sundargarh,Moong(Green Gram),Autumn,Mixed Red & Yellow,Tubewell,Local,10615.0,1635.9,23.55,1721753.0,3715.25,2798.0,0.418
2018,Odisha,Sundargarh,Moong(Green Gram),Summer,Mixed Red & Yellow,Tubewell,Hybrid,143548.0,1635.9,28.16,23283485.6,50241.8,50843.0,0.405555556
2018,Odisha,Sundargarh,Moong(Green Gram),Winter,Mixed Red & Yellow,Tubewell,Local,62479.0,1635.9,22.01,10134093.8,21867.65,17222.0,0.332173913
2018,Odisha,Sundargarh,Mung,Kharif,Lateritic,Tubewell,Local,3.48,1452.0,22.945,2342136.925,4996.15,15482.5,586.0
2018,Odisha,Sundargarh,Mung,Rabi,Lateritic,Lift,Local,4.56,96.0,22.945,2342136.925,4996.15,15482.5,876.0
2018,Odisha,Sundargarh,Mung,Zaid,Mixed Red & Yellow,Tubewell,Local,4.75,224.0,22.945,2342136.925,4996.15,15482.5,964.0
2018,Odisha,Sundargarh,Niger Seed,Winter,Mixed Red & Yellow,Lift,Hybrid,18987.0,1635.9,22.01,3079691.4,6645.45,5195.0,0.231111111
2018,Odisha,Sundargarh,Potato,Winter,Mixed Red & Yellow,Tubewell,Local,4900.0,1635.9,22.01,794780.0,1715.0,54455.0,13.01730769
2018,Odisha,Sundargarh,Ragi,Autumn,Mixed Red & Yellow,Tubewell,Local,8511.0,1635.9,23.55,1380484.2,2978.85,5827.0,0.640909091
2018,Odisha,Sundargarh,Ragi,Summer,Mixed Red & Yellow,Tubewell,Hybrid,212.0,1635.9,28.16,34386.4,74.2,132.0,0.768333333
2018,Odisha,Sundargarh,Ragi,Winter,Mixed Red & Yellow,Lift,Hybrid,27944.0,1635.9,22.01,4532516.8,9780.4,19356.0,0.538888889
2018,Odisha,Sundargarh,Rapeseed &Mustard,Winter,Lateritic,Lift,Hybrid,6019.0,1635.9,22.01,976281.8,2106.65,1657.0,0.271428571
2018,Odisha,Sundargarh,Rice,Autumn,Mixed Red & Yellow,Lift,Local,454370.0,1635.9,23.55,73698814.0,159029.5,527490.0,1.322916667
2018,Odisha,Sundargarh,Rice,Kharif,Mixed Red & Yellow,Tubewell,Hybrid,1.35,853.0,22.945,2342136.925,4996.15,15482.5,3602.0
2018,Odisha,Sundargarh,Rice,Summer,Mixed Red & Yellow,Tubewell,Local,274230.0,1635.9,28.16,44480106.0,95980.5,925810.0,2.586071429
2018,Odisha,Sundargarh,Rice,Winter,Mixed Red & Yellow,Tubewell,Local,3130820.0,1635.9,22.01,507819004.0,1095787.0,6280410.0,1.982333333
2018,Odisha,Sundargarh,Rice,Zaid,Mixed Red & Yellow,Tubewell,Local,2.17,283.0,22.945,2342136.925,4996.15,15482.5,3642.0
2018,Odisha,Sundargarh,Sesamum,Autumn,Mixed Red & Yellow,Tubewell,Hybrid,1592.0,1635.9,23.55,258222.4,557.2,490.0,0.287
2018,Odisha,Sundargarh,Sesamum,Summer,Lateritic,Lift,Hybrid,2229.0,1635.9,28.16,361543.8,780.15,449.0,0.282857143
2018,Odisha,Sundargarh,Sesamum,Winter,Lateritic,Tubewell,Hybrid,11056.0,1635.9,22.01,1793283.2,3869.6,2563.0,0.212777778
2018,Odisha,Sundargarh,Sugarcane,Kharif,Lateritic,Tubewell,Local,1.07,1280.0,22.945,2342136.925,4996.15,15482.5,59730.0
2018,Odisha,Sundargarh,Sugarcane,Rabi,Mixed Red & Yellow,Tubewell,Hybrid,1.53,97.0,22.945,2342136.925,4996.15,15482.5,86509.0
2018,Odisha,Sundargarh,Sugarcane,Winter,Lateritic,Lift,Hybrid,6778.0,1635.9,22.01,1099391.6,2372.3,417672.0,57.58454545
2018,Odisha,Sundargarh,Turmeric,Kharif,Mixed Red & Yellow,Tubewell,Local,2.46,946.0,22.945,2342136.925,4996.15,15482.5,4229.0
2018,Odisha,Sundargarh,Turmeric,Rabi,Lateritic,Tubewell,Hybrid,4.7,98.0,22.945,2342136.925,4996.15,15482.5,6534.0
2018,Odisha,Sundargarh,Urad,Autumn,Mixed Red & Yellow,Lift,Local,13720.0,1635.9,23.55,2225384.0,4802.0,3583.0,0.336666667
2018,Odisha,Sundargarh,Urad,Summer,Mixed Red & Yellow,Tubewell,Local,4571.0,1635.9,28.16,741416.2,1599.85,2336.0,0.469090909
2018,Odisha,Sundargarh,Urad,Winter,Mixed Red & Yellow,Lift,Local,39560.0,1635.9,22.01,6416632.0,13846.0,13123.0,0.352758621
2018,Odisha,Sundargarh,Wheat,Kharif,Mixed Red & Yellow,Lift,Local,4.16,981.0,22.945,2342136.925,4996.15,15482.5,3847.0
2018,Odisha,Sundargarh,Wheat,Rabi,Lateritic,Lift,Local,4.63,89.0,22.945,2342136.925,4996.15,15482.5,3609.0
2018,Odisha,Sundargarh,Wheat,Summer,Lateritic,Tubewell,Local,147.0,1635.9,28.16,23843.4,51.45,268.0,1.825
2018,Odisha,Sundargarh,Wheat,Zaid,Lateritic,Lift,Local,3.51,158.0,22.945,2342136.925,4996.15,15482.5,4681.0
2019,Odisha,Angul,Cotton,Kharif,Lateritic,Lift,Local,3.83,1107.0,22.945,2342136.925,4996.15,15482.5,1622.0
2019,Odisha,Angul,Cotton,Rabi,Red Soil,Lift,Local,2.35,268.0,22.945,2342136.925,4996.15,15482.5,2029.0
2019,Odisha,Angul,Groundnut,Kharif,Red Soil,Tubewell,Hybrid,0.76,1380.0,22.945,2342136.925,4996.15,15482.5,2630.0
2019,Odisha,Angul,Groundnut,Rabi,Red Soil,Tubewell,Local,0.66,55.0,22.945,2342136.925,4996.15,15482.5,2280.0
2019,Odisha,Angul,Groundnut,Zaid,Red Soil,Lift,Hybrid,3.59,283.0,22.945,2342136.925,4996.15,15482.5,1759.0
2019,Odisha,Angul,Maize,Kharif,Red Soil,Canal,Hybrid,4.76,1030.0,22.945,2342136.925,4996.15,15482.5,2644.0
2019,Odisha,Angul,Maize,Rabi,Lateritic,Lift,Local,3.46,273.0,22.945,2342136.925,4996.15,15482.5,4064.0
2019,Odisha,Angul,Maize,Zaid,Red Soil,Canal,Local,3.21,91.0,22.945,2342136.925,4996.15,15482.5,3398.0
2019,Odisha,Angul,Mung,Kharif,Red Soil,Tubewell,Local,1.63,1451.0,22.945,2342136.925,4996.15,15482.5,1098.0
2019,Odisha,Angul,Mung,Rabi,Red Soil,Canal,Hybrid,2.54,107.0,22.945,2342136.925,4996.15,15482.5,784.0
2019,Odisha,Angul,Mung,Zaid,Red Soil,Canal,Hybrid,3.79,149.0,22.945,2342136.925,4996.15,15482.5,1366.0
2019,Odisha,Angul,Rice,Kharif,Lateritic,Lift,Local,3.06,1149.0,22.945,2342136.925,4996.15,15482.5,3744.0
2019,Odisha,Angul,Rice,Zaid,Lateritic,Canal,Hybrid,2.58,64.0,22.945,2342136.925,4996.15,15482.5,3865.0
2019,Odisha,Angul,Sugarcane,Kharif,Lateritic,Canal,Local,4.28,1215.0,22.945,2342136.925,4996.15,15482.5,59647.0
2019,Odisha,Angul,Sugarcane,Rabi,Lateritic,Canal,Hybrid,3.8,149.0,22.945,2342136.925,4996.15,15482.5,64672.0
2019,Odisha,Angul,Turmeric,Kharif,Red Soil,Canal,Hybrid,1.97,1342.0,22.945,2342136.925,4996.15,15482.5,4906.0
2019,Odisha,Angul,Turmeric,Rabi,Lateritic,Tubewell,Hybrid,3.71,292.0,22.945,2342136.925,4996.15,15482.5,4898.0
2019,Odisha,Angul,Wheat,Kharif,Lateritic,Canal,Local,1.0,1330.0,22.945,2342136.925,4996.15,15482.5,2921.0
2019,Odisha,Angul,Wheat,Rabi,Red Soil,Lift,Local,3.74,132.0,22.945,2342136.925,4996.15,15482.5,5608.0
2019,Odisha,Angul,Wheat,Zaid,Lateritic,Canal,Local,4.56,51.0,22.945,2342136.925,4996.15,15482.5,3900.0
2019,Odisha,Balangir,Cotton,Kharif,Red Soil,Lift,Local,3.49,1255.0,22.945,2342136.925,4996.15,15482.5,1287.0
2019,Odisha,Balangir,Cotton,Rabi,Black Soil,Tubewell,Hybrid,4.46,172.0,22.945,2342136.925,4996.15,15482.5,1309.0
2019,Odisha,Balangir,Groundnut,Kharif,Red Soil,Lift,Local,0.89,854.0,22.945,2342136.925,4996.15,15482.5,1688.0
2019,Odisha,Balangir,Groundnut,Rabi,Black Soil,Canal,Hybrid,4.69,240.0,22.945,2342136.925,4996.15,15482.5,2614.0
2019,Odisha,Balangir,Groundnut,Zaid,Red Soil,Lift,Hybrid,4.28,282.0,22.945,2342136.925,4996.15,15482.5,2381.0
2019,Odisha,Balangir,Maize,Kharif,Red Soil,Tubewell,Local,2.35,1145.0,22.945,2342136.925,4996.15,15482.5,3753.0
2019,Odisha,Balangir,Maize,Rabi,Black Soil,Lift,Hybrid,2.23,96.0,22.945,2342136.925,4996.15,15482.5,4900.0
2019,Odisha,Balangir,Maize,Zaid,Black Soil,Canal,Hybrid,1.43,94.0,22.945,2342136.925,4996.15,15482.5,4629.0
2019,Odisha,Balangir,Mung,Kharif,Black Soil,Lift,Hybrid,2.02,1110.0,22.945,2342136.925,4996.15,15482.5,797.0
2019,Odisha,Balangir,Mung,Rabi,Red Soil,Canal,Local,1.23,283.0,22.945,2342136.925,4996.15,15482.5,708.0
2019,Odisha,Balangir,Mung,Zaid,Black Soil,Lift,Local,3.03,229.0,22.945,2342136.925,4996.15,15482.5,864.0
2019,Odisha,Balangir,Rice,Kharif,Red Soil,Tubewell,Local,2.97,1218.0,22.945,2342136.925,4996.15,15482.5,4436.0
2019,Odisha,Balangir,Rice,Zaid,Black Soil,Canal,Local,1.14,216.0,22.945,2342136.925,4996.15,15482.5,3044.0
2019,Odisha,Balangir,Sugarcane,Kharif,Black Soil,Tubewell,Local,3.6,1251.0,22.945,2342136.925,4996.15,15482.5,117480.0
